id,customer_id,created_by_user_id,assigned_to,file_number,docket_date,file_type,file_status,reference_dealer_id,reference_broker_id,remarks,created_at,updated_at,is_deleted,id_customer,full_name,email,mobile_1,mobile_2,address,city,state,pincode,date_of_birth,aadhar_number,pan_number,customer_type,created_by,created_at_customer,id_finance,file_id,lan_number,loan_amount,no_of_months,emi_amount,bank_id,area,fc_sc_gst_amount,gap_interest,old_loan_amount,irr_percentage,ls_amount,disbursement_amount,rto_hold_amount,total_amount,company_bank_id,id_payment_in,file_id_payment_in,payment_amount,paid_amount,remaining_amount,round_up,payment_mode,payment_date,payment_from,cheque_bank_name,branch_name,cheque_no,cheque_date,cheque_amount,utr_no,company_bank_id_payment_in,remarks_payment_in,id_payment_out,file_id_payment_out,amount,payment_mode_payment_out,payment_date_payment_out,payment_to,payee_dealer_id,payee_broker_id,bank_account_no,ifsc_code,cheque_bank_name_payment_out,branch_name_payment_out,cheque_no_payment_out,cheque_date_payment_out,cheque_amount_payment_out,utr_no_payment_out,remarks_payment_out,company_bank_id_payment_out,status,id_advances,dealer_id,broker_id,advance_date,amount_advances,payment_mode_advances,utr_cheque_number,purpose,file_id_advances,recovery_status,amount_recovered,remarks_advances,created_by_advances,created_at_advances,updated_at_advances,is_deleted_advances,deleted_at,ml_recommendation
4730,473,110,207,FN-2025-00473,1686528000.0,Renewal,Draft,510,611.0,Requires physical verification,1686268800.0,1687046400.0,0,473,Rahul Shah,rahul.shah473@autonidhimock.com,9274762655,8170135921.0,"612, MG Road",Pune,Maharashtra,411001,595296000.0,407543051530,GCOBZ8926B,business,102,1686182400.0,473,4730,LAN642198,1200000,36,41293,9,Approved Area,12000,1687,0,14.48,1193,1185120,0,1201687,1,1359,4730,41293,41293,0,0,Missing,1688860800.0,Missing,Missing,Missing,539832.0,1675382400.0,0,UTRIN4255084,1,Clear on-time,473,4730,1185120,NEFT,1686700800.0,Other,510,0,2350417425,BANK0006221,Missing,Missing,622420.0,1673308800.0,0,UTROUT8432244,Full loan disbursement,1,completed,473,510,611.0,1672617600.0,80000,cash,ADV817433,Emergency inventory pooling,4730,Fully Recovered,80000,Profile performance leads to: Fully Recovered,110,1672700400.0,1672866000.0,0,0.0,High Risk / Likely Rejected
4730,473,110,207,FN-2025-00473,1686528000.0,Renewal,Draft,510,611.0,Requires physical verification,1686268800.0,1687046400.0,0,473,Rahul Shah,rahul.shah473@autonidhimock.com,9274762655,8170135921.0,"612, MG Road",Pune,Maharashtra,411001,595296000.0,407543051530,GCOBZ8926B,business,102,1686182400.0,473,4730,LAN642198,1200000,36,41293,9,Approved Area,12000,1687,0,14.48,1193,1185120,0,1201687,1,1360,4730,41293,41293,0,0,Missing,1691452800.0,Missing,Missing,Missing,539832.0,1675382400.0,0,UTRIN6745078,1,Clear on-time,473,4730,1185120,NEFT,1686700800.0,Other,510,0,2350417425,BANK0006221,Missing,Missing,622420.0,1673308800.0,0,UTROUT8432244,Full loan disbursement,1,completed,473,510,611.0,1672617600.0,80000,cash,ADV817433,Emergency inventory pooling,4730,Fully Recovered,80000,Profile performance leads to: Fully Recovered,110,1672700400.0,1672866000.0,0,0.0,High Risk / Likely Rejected
4740,474,107,206,FN-2025-00474,1679702400.0,Renewal,Completed,505,612.0,Requires physical verification,1679716800.0,1680408000.0,0,474,Sneha Shah,sneha.shah474@autonidhimock.com,9527495689,8437662209.0,"744, Station Road",Jodhpur,Rajasthan,342001,341107200.0,259564287672,XNNUA7260M,business,105,1679630400.0,474,4740,LAN955862,800000,36,25663,4,Central Area,8000,1008,100000,9.6,133,790859,0,801008,3,1361,4740,25663,20310,5353,0,Missing,1682294400.0,Missing,Missing,Missing,539832.0,1675382400.0,0,UTRIN5885614,3,Delayed/Partial,474,4740,790859,UPI,1680134400.0,Dealer,505,612,3542829706,BANK0001125,Missing,Missing,622420.0,1673308800.0,0,UTROUT8326285,Full loan disbursement,3,pending,474,505,612.0,1693785600.0,20000,cash,ADV803534,Short term vehicle modification,4740,Not Recovered,0,Profile performance leads to: Not Recovered,107,1691182800.0,1691269200.0,0,0.0,High Risk / Likely Rejected
4740,474,107,206,FN-2025-00474,1679702400.0,Renewal,Completed,505,612.0,Requires physical verification,1679716800.0,1680408000.0,0,474,Sneha Shah,sneha.shah474@autonidhimock.com,9527495689,8437662209.0,"744, Station Road",Jodhpur,Rajasthan,342001,341107200.0,259564287672,XNNUA7260M,business,105,1679630400.0,474,4740,LAN955862,800000,36,25663,4,Central Area,8000,1008,100000,9.6,133,790859,0,801008,3,1362,4740,25663,0,25663,0,Missing,1684886400.0,Missing,HDFC Bank,Main Branch,293724.0,1684886400.0,0,Missing,3,Delayed/Partial,474,4740,790859,UPI,1680134400.0,Dealer,505,612,3542829706,BANK0001125,Missing,Missing,622420.0,1673308800.0,0,UTROUT8326285,Full loan disbursement,3,pending,474,505,612.0,1693785600.0,20000,cash,ADV803534,Short term vehicle modification,4740,Not Recovered,0,Profile performance leads to: Not Recovered,107,1691182800.0,1691269200.0,0,0.0,High Risk / Likely Rejected
4740,474,107,206,FN-2025-00474,1679702400.0,Renewal,Completed,505,612.0,Requires physical verification,1679716800.0,1680408000.0,0,474,Sneha Shah,sneha.shah474@autonidhimock.com,9527495689,8437662209.0,"744, Station Road",Jodhpur,Rajasthan,342001,341107200.0,259564287672,XNNUA7260M,business,105,1679630400.0,474,4740,LAN955862,800000,36,25663,4,Central Area,8000,1008,100000,9.6,133,790859,0,801008,3,1363,4740,25663,7122,18541,0,Missing,1687478400.0,Missing,Missing,Missing,539832.0,1675382400.0,0,UTRIN4079287,3,Delayed/Partial,474,4740,790859,UPI,1680134400.0,Dealer,505,612,3542829706,BANK0001125,Missing,Missing,622420.0,1673308800.0,0,UTROUT8326285,Full loan disbursement,3,pending,474,505,612.0,1693785600.0,20000,cash,ADV803534,Short term vehicle modification,4740,Not Recovered,0,Profile performance leads to: Not Recovered,107,1691182800.0,1691269200.0,0,0.0,High Risk / Likely Rejected
4740,474,107,206,FN-2025-00474,1679702400.0,Renewal,Completed,505,612.0,Requires physical verification,1679716800.0,1680408000.0,0,474,Sneha Shah,sneha.shah474@autonidhimock.com,9527495689,8437662209.0,"744, Station Road",Jodhpur,Rajasthan,342001,341107200.0,259564287672,XNNUA7260M,business,105,1679630400.0,474,4740,LAN955862,800000,36,25663,4,Central Area,8000,1008,100000,9.6,133,790859,0,801008,3,1364,4740,25663,0,25663,0,Missing,1690070400.0,Missing,Missing,Missing,539832.0,1675382400.0,0,UTRIN7320566,3,Delayed/Partial,474,4740,790859,UPI,1680134400.0,Dealer,505,612,3542829706,BANK0001125,Missing,Missing,622420.0,1673308800.0,0,UTROUT8326285,Full loan disbursement,3,pending,474,505,612.0,1693785600.0,20000,cash,ADV803534,Short term vehicle modification,4740,Not Recovered,0,Profile performance leads to: Not Recovered,107,1691182800.0,1691269200.0,0,0.0,High Risk / Likely Rejected
4750,475,109,214,FN-2026-00475,1691712000.0,Used Vehicle,Under Process,511,605.0,Follow up pending,1691629200.0,1692147600.0,0,475,Pooja Reddy,pooja.reddy475@autonidhimock.com,9184560232,8200170301.0,"906, Link Road",Pune,Maharashtra,411001,1083801600.0,330736389218,NSQYI3149I,individual,110,1691542800.0,475,4750,LAN647379,1500000,72,29897,7,Central Area,15000,4727,0,12.73,244,1480029,10000,1504727,3,1365,4750,29897,29897,0,0,Missing,1694217600.0,Missing,Missing,Missing,539832.0,1675382400.0,0,UTRIN8391531,3,Clear on-time,475,4750,1480029,Cheque,1692057600.0,Dealer,511,605,8150711683,BANK0009017,Missing,Missing,622420.0,1673308800.0,0,UTROUT1686773,Full loan disbursement,3,completed,475,511,605.0,1672617600.0,100000,imps,ADV409876,Insurance premium advance,4750,Fully Recovered,100000,Profile performance leads to: Fully Recovered,109,1672700400.0,1672866000.0,0,0.0,High Risk / Likely Rejected
4750,475,109,214,FN-2026-00475,1691712000.0,Used Vehicle,Under Process,511,605.0,Follow up pending,1691629200.0,1692147600.0,0,475,Pooja Reddy,pooja.reddy475@autonidhimock.com,9184560232,8200170301.0,"906, Link Road",Pune,Maharashtra,411001,1083801600.0,330736389218,NSQYI3149I,individual,110,1691542800.0,475,4750,LAN647379,1500000,72,29897,7,Central Area,15000,4727,0,12.73,244,1480029,10000,1504727,3,1366,4750,29897,29897,0,0,Missing,1696809600.0,Missing,Missing,Missing,539832.0,1675382400.0,0,UTRIN5674754,3,Clear on-time,475,4750,1480029,Cheque,1692057600.0,Dealer,511,605,8150711683,BANK0009017,Missing,Missing,622420.0,1673308800.0,0,UTROUT1686773,Full loan disbursement,3,completed,475,511,605.0,1672617600.0,100000,imps,ADV409876,Insurance premium advance,4750,Fully Recovered,100000,Profile performance leads to: Fully Recovered,109,1672700400.0,1672866000.0,0,0.0,High Risk / Likely Rejected
4750,475,109,214,FN-2026-00475,1691712000.0,Used Vehicle,Under Process,511,605.0,Follow up pending,1691629200.0,1692147600.0,0,475,Pooja Reddy,pooja.reddy475@autonidhimock.com,9184560232,8200170301.0,"906, Link Road",Pune,Maharashtra,411001,1083801600.0,330736389218,NSQYI3149I,individual,110,1691542800.0,475,4750,LAN647379,1500000,72,29897,7,Central Area,15000,4727,0,12.73,244,1480029,10000,1504727,3,1367,4750,29897,29897,0,0,Missing,1699401600.0,Missing,Missing,Missing,539832.0,1675382400.0,0,UTRIN5054482,3,Clear on-time,475,4750,1480029,Cheque,1692057600.0,Dealer,511,605,8150711683,BANK0009017,Missing,Missing,622420.0,1673308800.0,0,UTROUT1686773,Full loan disbursement,3,completed,475,511,605.0,1672617600.0,100000,imps,ADV409876,Insurance premium advance,4750,Fully Recovered,100000,Profile performance leads to: Fully Recovered,109,1672700400.0,1672866000.0,0,0.0,High Risk / Likely Rejected
4750,475,109,214,FN-2026-00475,1691712000.0,Used Vehicle,Under Process,511,605.0,Follow up pending,1691629200.0,1692147600.0,0,475,Pooja Reddy,pooja.reddy475@autonidhimock.com,9184560232,8200170301.0,"906, Link Road",Pune,Maharashtra,411001,1083801600.0,330736389218,NSQYI3149I,individual,110,1691542800.0,475,4750,LAN647379,1500000,72,29897,7,Central Area,15000,4727,0,12.73,244,1480029,10000,1504727,3,1368,4750,29897,29897,0,0,Missing,1701993600.0,Missing,Missing,Missing,539832.0,1675382400.0,0,UTRIN4729447,3,Clear on-time,475,4750,1480029,Cheque,1692057600.0,Dealer,511,605,8150711683,BANK0009017,Missing,Missing,622420.0,1673308800.0,0,UTROUT1686773,Full loan disbursement,3,completed,475,511,605.0,1672617600.0,100000,imps,ADV409876,Insurance premium advance,4750,Fully Recovered,100000,Profile performance leads to: Fully Recovered,109,1672700400.0,1672866000.0,0,0.0,High Risk / Likely Rejected
4760,476,109,211,FN-2026-00476,1680134400.0,Used Vehicle,Completed,507,613.0,Clean profile,1680080400.0,1680685200.0,0,476,Pankaj Mishra,pankaj.mishra476@autonidhimock.com,9356743087,8578100665.0,"622, MG Road",Surat,Gujarat,395003,373420800.0,915125951244,DWOZU2428M,individual,106,1679994000.0,476,4760,LAN725859,500000,72,10437,2,Central Area,5000,1342,0,14.5,2420,491238,0,501342,2,1369,4760,10437,0,10437,0,Missing,1682640000.0,Missing,Missing,Missing,539832.0,1675382400.0,0,Missing,2,Delayed/Partial,476,4760,491238,UPI,1680480000.0,Broker,507,613,3251382571,BANK0001478,HDFC Bank,Corporate Branch,666702.0,1680480000.0,491238,Missing,Full loan disbursement,2,pending,476,507,613.0,1672617600.0,50000,upi,ADV730157,RTO tax clearance advance,4760,Not Recovered,0,Profile performance leads to: Not Recovered,109,1701716400.0,1701802800.0,0,0.0,Needs Manual Review
4760,476,109,211,FN-2026-00476,1680134400.0,Used Vehicle,Completed,507,613.0,Clean profile,1680080400.0,1680685200.0,0,476,Pankaj Mishra,pankaj.mishra476@autonidhimock.com,9356743087,8578100665.0,"622, MG Road",Surat,Gujarat,395003,373420800.0,915125951244,DWOZU2428M,individual,106,1679994000.0,476,4760,LAN725859,500000,72,10437,2,Central Area,5000,1342,0,14.5,2420,491238,0,501342,2,1370,4760,10437,0,10437,0,Missing,1685232000.0,Missing,Missing,Missing,539832.0,1675382400.0,0,UTRIN5363914,2,Delayed/Partial,476,4760,491238,UPI,1680480000.0,Broker,507,613,3251382571,BANK0001478,HDFC Bank,Corporate Branch,666702.0,1680480000.0,491238,Missing,Full loan disbursement,2,pending,476,507,613.0,1672617600.0,50000,upi,ADV730157,RTO tax clearance advance,4760,Not Recovered,0,Profile performance leads to: Not Recovered,109,1701716400.0,1701802800.0,0,0.0,Needs Manual Review
4760,476,109,211,FN-2026-00476,1680134400.0,Used Vehicle,Completed,507,613.0,Clean profile,1680080400.0,1680685200.0,0,476,Pankaj Mishra,pankaj.mishra476@autonidhimock.com,9356743087,8578100665.0,"622, MG Road",Surat,Gujarat,395003,373420800.0,915125951244,DWOZU2428M,individual,106,1679994000.0,476,4760,LAN725859,500000,72,10437,2,Central Area,5000,1342,0,14.5,2420,491238,0,501342,2,1371,4760,10437,4939,5498,0,Missing,1687824000.0,Missing,ICICI Bank,Main Branch,745694.0,1687824000.0,4939,Missing,2,Delayed/Partial,476,4760,491238,UPI,1680480000.0,Broker,507,613,3251382571,BANK0001478,HDFC Bank,Corporate Branch,666702.0,1680480000.0,491238,Missing,Full loan disbursement,2,pending,476,507,613.0,1672617600.0,50000,upi,ADV730157,RTO tax clearance advance,4760,Not Recovered,0,Profile performance leads to: Not Recovered,109,1701716400.0,1701802800.0,0,0.0,Needs Manual Review
4760,476,109,211,FN-2026-00476,1680134400.0,Used Vehicle,Completed,507,613.0,Clean profile,1680080400.0,1680685200.0,0,476,Pankaj Mishra,pankaj.mishra476@autonidhimock.com,9356743087,8578100665.0,"622, MG Road",Surat,Gujarat,395003,373420800.0,915125951244,DWOZU2428M,individual,106,1679994000.0,476,4760,LAN725859,500000,72,10437,2,Central Area,5000,1342,0,14.5,2420,491238,0,501342,2,1372,4760,10437,418,10019,0,Missing,1690416000.0,Missing,Missing,Missing,539832.0,1675382400.0,0,UTRIN6453433,2,Delayed/Partial,476,4760,491238,UPI,1680480000.0,Broker,507,613,3251382571,BANK0001478,HDFC Bank,Corporate Branch,666702.0,1680480000.0,491238,Missing,Full loan disbursement,2,pending,476,507,613.0,1672617600.0,50000,upi,ADV730157,RTO tax clearance advance,4760,Not Recovered,0,Profile performance leads to: Not Recovered,109,1701716400.0,1701802800.0,0,0.0,Needs Manual Review
4770,477,102,209,FN-2026-00477,1690675200.0,Renewal,Under Process,519,611.0,Follow up pending,1690743600.0,1691002800.0,0,477,Amit Singh,amit.singh477@autonidhimock.com,9400773683,8479426514.0,"73, Link Road",Ahmedabad,Gujarat,380001,809913600.0,522687535194,TLYYZ8999B,individual,107,1690657200.0,477,4770,LAN502355,1200000,36,39582,15,Approved Area,12000,4677,0,11.52,4530,1178793,5000,1204677,2,1373,4770,39582,39582,0,0,Missing,1693267200.0,Missing,Missing,Missing,539832.0,1675382400.0,0,UTRIN4673938,2,Clear on-time,477,4770,1178793,Cheque,1691107200.0,Customer,519,0,2288928005,BANK0005713,Missing,Missing,622420.0,1673308800.0,0,UTROUT6526890,Full loan disbursement,2,pending,477,519,611.0,1672617600.0,50000,cheque,ADV541972,Dealer commission advance,4770,Fully Recovered,50000,Profile performance leads to: Fully Recovered,102,1672700400.0,1702152000.0,0,0.0,High Risk / Likely Rejected
4770,477,102,209,FN-2026-00477,1690675200.0,Renewal,Under Process,519,611.0,Follow up pending,1690743600.0,1691002800.0,0,477,Amit Singh,amit.singh477@autonidhimock.com,9400773683,8479426514.0,"73, Link Road",Ahmedabad,Gujarat,380001,809913600.0,522687535194,TLYYZ8999B,individual,107,1690657200.0,477,4770,LAN502355,1200000,36,39582,15,Approved Area,12000,4677,0,11.52,4530,1178793,5000,1204677,2,1374,4770,39582,39582,0,0,Missing,1695859200.0,Missing,HDFC Bank,Main Branch,584460.0,1695859200.0,39582,Missing,2,Clear on-time,477,4770,1178793,Cheque,1691107200.0,Customer,519,0,2288928005,BANK0005713,Missing,Missing,622420.0,1673308800.0,0,UTROUT6526890,Full loan disbursement,2,pending,477,519,611.0,1672617600.0,50000,cheque,ADV541972,Dealer commission advance,4770,Fully Recovered,50000,Profile performance leads to: Fully Recovered,102,1672700400.0,1702152000.0,0,0.0,High Risk / Likely Rejected
4780,478,104,211,FN-2026-00478,1673136000.0,New Vehicle,Disbursed,504,612.0,Follow up pending,1672977600.0,1673582400.0,0,478,Ritu Patel,ritu.patel478@autonidhimock.com,9573335114,8578100665.0,"975, Station Road",Surat,Gujarat,395003,686707200.0,236777699289,LWZBZ1934T,business,109,1672891200.0,478,4780,LAN781444,300000,48,8196,2,Approved Area,3000,4092,200000,13.99,388,292520,5000,304092,2,1375,4780,8196,8196,0,0,Missing,1675555200.0,Missing,Missing,Missing,539832.0,1675382400.0,0,UTRIN4022958,2,Clear on-time,478,4780,292520,RTGS,1673395200.0,Customer,504,612,7928917961,BANK0003068,Missing,Missing,622420.0,1673308800.0,0,UTROUT9565416,Full loan disbursement,2,completed,478,504,612.0,1672617600.0,50000,imps,ADV602475,Short term vehicle modification,4780,Fully Recovered,50000,Profile performance leads to: Fully Recovered,104,1672700400.0,1672866000.0,0,0.0,Needs Manual Review
4780,478,104,211,FN-2026-00478,1673136000.0,New Vehicle,Disbursed,504,612.0,Follow up pending,1672977600.0,1673582400.0,0,478,Ritu Patel,ritu.patel478@autonidhimock.com,9573335114,8578100665.0,"975, Station Road",Surat,Gujarat,395003,686707200.0,236777699289,LWZBZ1934T,business,109,1672891200.0,478,4780,LAN781444,300000,48,8196,2,Approved Area,3000,4092,200000,13.99,388,292520,5000,304092,2,1376,4780,8196,8196,0,0,Missing,1678147200.0,Missing,Missing,Missing,539832.0,1675382400.0,0,UTRIN3685450,2,Clear on-time,478,4780,292520,RTGS,1673395200.0,Customer,504,612,7928917961,BANK0003068,Missing,Missing,622420.0,1673308800.0,0,UTROUT9565416,Full loan disbursement,2,completed,478,504,612.0,1672617600.0,50000,imps,ADV602475,Short term vehicle modification,4780,Fully Recovered,50000,Profile performance leads to: Fully Recovered,104,1672700400.0,1672866000.0,0,0.0,Needs Manual Review
4780,478,104,211,FN-2026-00478,1673136000.0,New Vehicle,Disbursed,504,612.0,Follow up pending,1672977600.0,1673582400.0,0,478,Ritu Patel,ritu.patel478@autonidhimock.com,9573335114,8578100665.0,"975, Station Road",Surat,Gujarat,395003,686707200.0,236777699289,LWZBZ1934T,business,109,1672891200.0,478,4780,LAN781444,300000,48,8196,2,Approved Area,3000,4092,200000,13.99,388,292520,5000,304092,2,1377,4780,8196,8196,0,0,Missing,1680739200.0,Missing,Missing,Missing,539832.0,1675382400.0,0,UTRIN7503129,2,Clear on-time,478,4780,292520,RTGS,1673395200.0,Customer,504,612,7928917961,BANK0003068,Missing,Missing,622420.0,1673308800.0,0,UTROUT9565416,Full loan disbursement,2,completed,478,504,612.0,1672617600.0,50000,imps,ADV602475,Short term vehicle modification,4780,Fully Recovered,50000,Profile performance leads to: Fully Recovered,104,1672700400.0,1672866000.0,0,0.0,Needs Manual Review
4780,478,104,211,FN-2026-00478,1673136000.0,New Vehicle,Disbursed,504,612.0,Follow up pending,1672977600.0,1673582400.0,0,478,Ritu Patel,ritu.patel478@autonidhimock.com,9573335114,8578100665.0,"975, Station Road",Surat,Gujarat,395003,686707200.0,236777699289,LWZBZ1934T,business,109,1672891200.0,478,4780,LAN781444,300000,48,8196,2,Approved Area,3000,4092,200000,13.99,388,292520,5000,304092,2,1378,4780,8196,8196,0,0,Missing,1683331200.0,Missing,Missing,Missing,539832.0,1675382400.0,0,UTRIN1801246,2,Clear on-time,478,4780,292520,RTGS,1673395200.0,Customer,504,612,7928917961,BANK0003068,Missing,Missing,622420.0,1673308800.0,0,UTROUT9565416,Full loan disbursement,2,completed,478,504,612.0,1672617600.0,50000,imps,ADV602475,Short term vehicle modification,4780,Fully Recovered,50000,Profile performance leads to: Fully Recovered,104,1672700400.0,1672866000.0,0,0.0,Needs Manual Review
4790,479,109,211,FN-2025-00479,1681516800.0,Used Vehicle,Completed,514,604.0,Documents complete,1681473600.0,1682164800.0,0,479,Neena Sharma,neena.sharma479@autonidhimock.com,9412094443,8578100665.0,"409, MG Road",Surat,Gujarat,395003,473472000.0,736085732531,JMNVC3953T,business,107,1681387200.0,479,4790,LAN541597,800000,48,20622,5,Central Area,8000,3411,0,10.86,2591,785998,10000,803411,1,1379,4790,20622,0,20622,0,Missing,1684022400.0,Missing,Missing,Missing,539832.0,1675382400.0,0,UTRIN8201418,1,Delayed/Partial,479,4790,785998,Cash,1681862400.0,Other,514,604,6422984681,BANK0008692,Missing,Missing,622420.0,1673308800.0,0,UTROUT7878497,Full loan disbursement,1,pending,479,514,604.0,1672617600.0,100000,cash,ADV428407,RTO tax clearance advance,4790,Not Recovered,0,Profile performance leads to: Not Recovered,109,1672700400.0,1672866000.0,0,0.0,High Risk / Likely Rejected
4790,479,109,211,FN-2025-00479,1681516800.0,Used Vehicle,Completed,514,604.0,Documents complete,1681473600.0,1682164800.0,0,479,Neena Sharma,neena.sharma479@autonidhimock.com,9412094443,8578100665.0,"409, MG Road",Surat,Gujarat,395003,473472000.0,736085732531,JMNVC3953T,business,107,1681387200.0,479,4790,LAN541597,800000,48,20622,5,Central Area,8000,3411,0,10.86,2591,785998,10000,803411,1,1380,4790,20622,0,20622,0,Missing,1686614400.0,Missing,Axis Bank,Main Branch,853429.0,1686614400.0,0,Missing,1,Delayed/Partial,479,4790,785998,Cash,1681862400.0,Other,514,604,6422984681,BANK0008692,Missing,Missing,622420.0,1673308800.0,0,UTROUT7878497,Full loan disbursement,1,pending,479,514,604.0,1672617600.0,100000,cash,ADV428407,RTO tax clearance advance,4790,Not Recovered,0,Profile performance leads to: Not Recovered,109,1672700400.0,1672866000.0,0,0.0,High Risk / Likely Rejected
4790,479,109,211,FN-2025-00479,1681516800.0,Used Vehicle,Completed,514,604.0,Documents complete,1681473600.0,1682164800.0,0,479,Neena Sharma,neena.sharma479@autonidhimock.com,9412094443,8578100665.0,"409, MG Road",Surat,Gujarat,395003,473472000.0,736085732531,JMNVC3953T,business,107,1681387200.0,479,4790,LAN541597,800000,48,20622,5,Central Area,8000,3411,0,10.86,2591,785998,10000,803411,1,1381,4790,20622,0,20622,0,Missing,1689206400.0,Missing,Missing,Missing,539832.0,1675382400.0,0,UTRIN7629229,1,Delayed/Partial,479,4790,785998,Cash,1681862400.0,Other,514,604,6422984681,BANK0008692,Missing,Missing,622420.0,1673308800.0,0,UTROUT7878497,Full loan disbursement,1,pending,479,514,604.0,1672617600.0,100000,cash,ADV428407,RTO tax clearance advance,4790,Not Recovered,0,Profile performance leads to: Not Recovered,109,1672700400.0,1672866000.0,0,0.0,High Risk / Likely Rejected
4800,480,103,214,FN-2026-00480,1688688000.0,Renewal,Disbursed,517,616.0,Documents complete,1688648400.0,1688821200.0,0,480,Rohan Singh,rohan.singh480@autonidhimock.com,9440682024,8578100665.0,"498, Link Road",Surat,Gujarat,395003,831859200.0,287355608447,AEMQI1513Z,individual,101,1688562000.0,480,4800,LAN136563,500000,36,16343,13,Approved Area,5000,2872,0,10.89,3311,488817,0,502872,1,1382,4800,16343,16343,0,0,Missing,1691193600.0,Missing,Axis Bank,Main Branch,274277.0,1691193600.0,16343,Missing,1,Clear on-time,480,4800,488817,Cash,1689033600.0,Broker,517,616,1156391160,BANK0002392,Missing,Missing,622420.0,1673308800.0,0,UTROUT9555363,Full loan disbursement,1,pending,480,517,616.0,1672617600.0,50000,cheque,ADV506322,Insurance premium advance,4800,Fully Recovered,50000,Profile performance leads to: Fully Recovered,103,1672700400.0,1672866000.0,0,0.0,Needs Manual Review
4800,480,103,214,FN-2026-00480,1688688000.0,Renewal,Disbursed,517,616.0,Documents complete,1688648400.0,1688821200.0,0,480,Rohan Singh,rohan.singh480@autonidhimock.com,9440682024,8578100665.0,"498, Link Road",Surat,Gujarat,395003,831859200.0,287355608447,AEMQI1513Z,individual,101,1688562000.0,480,4800,LAN136563,500000,36,16343,13,Approved Area,5000,2872,0,10.89,3311,488817,0,502872,1,1383,4800,16343,16343,0,0,Missing,1693785600.0,Missing,Missing,Missing,539832.0,1675382400.0,0,Missing,1,Clear on-time,480,4800,488817,Cash,1689033600.0,Broker,517,616,1156391160,BANK0002392,Missing,Missing,622420.0,1673308800.0,0,UTROUT9555363,Full loan disbursement,1,pending,480,517,616.0,1672617600.0,50000,cheque,ADV506322,Insurance premium advance,4800,Fully Recovered,50000,Profile performance leads to: Fully Recovered,103,1672700400.0,1672866000.0,0,0.0,Needs Manual Review
4800,480,103,214,FN-2026-00480,1688688000.0,Renewal,Disbursed,517,616.0,Documents complete,1688648400.0,1688821200.0,0,480,Rohan Singh,rohan.singh480@autonidhimock.com,9440682024,8578100665.0,"498, Link Road",Surat,Gujarat,395003,831859200.0,287355608447,AEMQI1513Z,individual,101,1688562000.0,480,4800,LAN136563,500000,36,16343,13,Approved Area,5000,2872,0,10.89,3311,488817,0,502872,1,1384,4800,16343,16343,0,0,Missing,1696377600.0,Missing,Missing,Missing,539832.0,1675382400.0,0,UTRIN4446190,1,Clear on-time,480,4800,488817,Cash,1689033600.0,Broker,517,616,1156391160,BANK0002392,Missing,Missing,622420.0,1673308800.0,0,UTROUT9555363,Full loan disbursement,1,pending,480,517,616.0,1672617600.0,50000,cheque,ADV506322,Insurance premium advance,4800,Fully Recovered,50000,Profile performance leads to: Fully Recovered,103,1672700400.0,1672866000.0,0,0.0,Needs Manual Review
4800,480,103,214,FN-2026-00480,1688688000.0,Renewal,Disbursed,517,616.0,Documents complete,1688648400.0,1688821200.0,0,480,Rohan Singh,rohan.singh480@autonidhimock.com,9440682024,8578100665.0,"498, Link Road",Surat,Gujarat,395003,831859200.0,287355608447,AEMQI1513Z,individual,101,1688562000.0,480,4800,LAN136563,500000,36,16343,13,Approved Area,5000,2872,0,10.89,3311,488817,0,502872,1,1385,4800,16343,16343,0,0,Missing,1698969600.0,Missing,Missing,Missing,539832.0,1675382400.0,0,UTRIN5442187,1,Clear on-time,480,4800,488817,Cash,1689033600.0,Broker,517,616,1156391160,BANK0002392,Missing,Missing,622420.0,1673308800.0,0,UTROUT9555363,Full loan disbursement,1,pending,480,517,616.0,1672617600.0,50000,cheque,ADV506322,Insurance premium advance,4800,Fully Recovered,50000,Profile performance leads to: Fully Recovered,103,1672700400.0,1672866000.0,0,0.0,Needs Manual Review
4810,481,105,204,FN-2025-00481,1675123200.0,New Vehicle,Disbursed,518,607.0,Clean profile,1674957600.0,1675044000.0,0,481,Kiran Mehta,kiran.mehta481@autonidhimock.com,9158065294,8578100665.0,"976, Palace Road",Rajkot,Gujarat,360001,539740800.0,512938852369,DHCWL7876N,individual,103,1674871200.0,481,4810,LAN488034,500000,60,12185,12,Approved Area,5000,2792,0,16.1,610,491598,5000,502792,1,1386,4810,12185,10402,1783,0,Missing,1677542400.0,Missing,Missing,Missing,539832.0,1675382400.0,0,UTRIN7268550,1,Delayed/Partial,481,4810,491598,Cheque,1675382400.0,Customer,518,607,3620974404,BANK0001369,Axis Bank,Corporate Branch,332797.0,1675382400.0,491598,Missing,Full loan disbursement,1,pending,481,518,607.0,1672617600.0,50000,imps,ADV122908,Dealer commission advance,4810,Partially Recovered,22548,Profile performance leads to: Partially Recovered,105,1701543600.0,1672866000.0,0,0.0,Needs Manual Review
